X,Y,OBJECTID,station_id,sara_short,results,units,latitude_m,longitude_,waterbody_,Result1,Geomean,result1Min,result1Max,date,dates,isEndDate,recent_dat,rec_date,max_date,max_dat,URL,URLName,ESRI_OID,GlobalID,county_name
-98.4995530000709,29.4319320001617,1,S0090,San Pedro Creek Upstream Tunnel Inlet,690,MPN/100ml,29.431932,-98.499553,San Pedro Creek,690,1656,160,580000,2019/08/26,2019/08/27 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,1,6575896e-74ea-4007-9116-c45b55f1837e,Bexar
-98.4995530000709,29.4319320001617,2,S0090,San Pedro Creek Upstream Tunnel Inlet,5500,MPN/100ml,29.431932,-98.499553,San Pedro Creek,5500,1656,160,580000,2019/08/27,2019/08/28 00:00:00+00,1,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,2,06eb8d94-573b-48a5-ab6f-c73ff05305ff,Bexar
-98.4995530000709,29.4319320001617,3,S0090,San Pedro Creek Upstream Tunnel Inlet,980,MPN/100ml,29.431932,-98.499553,San Pedro Creek,980,1656,160,580000,2019/08/20,2019/08/21 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,3,a72cb2d4-1f36-4001-9b38-ad83342e983e,Bexar
-98.4995530000709,29.4319320001617,4,S0090,San Pedro Creek Upstream Tunnel Inlet,820,MPN/100ml,29.431932,-98.499553,San Pedro Creek,820,1656,160,580000,2019/08/21,2019/08/22 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,4,c86f3c8b-b5a9-489e-8841-b9c4bd71e4ae,Bexar
-98.4995530000709,29.4319320001617,5,S0090,San Pedro Creek Upstream Tunnel Inlet,2200,MPN/100ml,29.431932,-98.499553,San Pedro Creek,2200,1656,160,580000,2019/08/22,2019/08/23 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,5,2f5ab513-5a27-4525-a7cc-debe8d4467e6,Bexar
-98.4995530000709,29.4319320001617,6,S0090,San Pedro Creek Upstream Tunnel Inlet,1100,MPN/100ml,29.431932,-98.499553,San Pedro Creek,1100,1656,160,580000,2019/08/23,2019/08/24 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,6,bec2f989-3dd5-490b-bc70-4af5c6fa4fd7,Bexar
-98.4995530000709,29.4319320001617,7,S0090,San Pedro Creek Upstream Tunnel Inlet,2400,MPN/100ml,29.431932,-98.499553,San Pedro Creek,2400,1656,160,580000,2019/08/24,2019/08/25 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,7,3b32cf90-7efe-4e6b-8916-19378a8c6436,Bexar
-98.4995530000709,29.4319320001617,8,S0090,San Pedro Creek Upstream Tunnel Inlet,8700,MPN/100ml,29.431932,-98.499553,San Pedro Creek,8700,1656,160,580000,2019/08/25,2019/08/26 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,8,67150dd2-338f-4445-9432-2432cf29eb28,Bexar
-98.4995530000709,29.4319320001617,9,S0090,San Pedro Creek Upstream Tunnel Inlet,290,MPN/100ml,29.431932,-98.499553,San Pedro Creek,290,1656,160,580000,2019/08/13,2019/08/14 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,9,a6be9328-c4e1-4c68-a11a-6ea3fbbe0a9e,Bexar
-98.4995530000709,29.4319320001617,10,S0090,San Pedro Creek Upstream Tunnel Inlet,3900,MPN/100ml,29.431932,-98.499553,San Pedro Creek,3900,1656,160,580000,2019/08/15,2019/08/16 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,10,20124961-1941-45c5-80b7-b59cf6e2856f,Bexar
-98.4995530000709,29.4319320001617,11,S0090,San Pedro Creek Upstream Tunnel Inlet,580000,MPN/100ml,29.431932,-98.499553,San Pedro Creek,580000,1656,160,580000,2019/08/16,2019/08/17 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,11,8b5ed53e-abf5-4829-9adf-d787b0d4316d,Bexar
-98.4995530000709,29.4319320001617,12,S0090,San Pedro Creek Upstream Tunnel Inlet,1300,MPN/100ml,29.431932,-98.499553,San Pedro Creek,1300,1656,160,580000,2019/08/17,2019/08/18 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,12,4e667df7-d8f7-4f1e-9dd8-fc6014a4cf94,Bexar
-98.4995530000709,29.4319320001617,13,S0090,San Pedro Creek Upstream Tunnel Inlet,460,MPN/100ml,29.431932,-98.499553,San Pedro Creek,460,1656,160,580000,2019/08/18,2019/08/19 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,13,479aa2fe-52fe-4268-9c3b-09948fab0b33,Bexar
-98.4995530000709,29.4319320001617,14,S0090,San Pedro Creek Upstream Tunnel Inlet,1600,MPN/100ml,29.431932,-98.499553,San Pedro Creek,1600,1656,160,580000,2019/08/19,2019/08/20 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,14,011e5401-3219-4ea7-9fe0-b5d3c2d9fadf,Bexar
-98.4995530000709,29.4319320001617,15,S0090,San Pedro Creek Upstream Tunnel Inlet,2000,MPN/100ml,29.431932,-98.499553,San Pedro Creek,2000,1656,160,580000,2019/07/03,2019/07/04 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,15,1fb78e89-1eb9-44a9-8f46-f6e48bf79b0f,Bexar
-98.4995530000709,29.4319320001617,16,S0090,San Pedro Creek Upstream Tunnel Inlet,520,MPN/100ml,29.431932,-98.499553,San Pedro Creek,520,1656,160,580000,2019/08/08,2019/08/09 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,16,bdb621f4-d357-4cdc-881c-4caa6a2e8860,Bexar
-98.4995530000709,29.4319320001617,17,S0090,San Pedro Creek Upstream Tunnel Inlet,160,MPN/100ml,29.431932,-98.499553,San Pedro Creek,160,1656,160,580000,2019/08/09,2019/08/10 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,17,f3b05da3-c852-4421-bf43-9333ed93f2b7,Bexar
-98.4995530000709,29.4319320001617,18,S0090,San Pedro Creek Upstream Tunnel Inlet,340,MPN/100ml,29.431932,-98.499553,San Pedro Creek,340,1656,160,580000,2019/08/10,2019/08/11 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,18,30616f43-a19f-47ad-8aaf-b0d99660ac7b,Bexar
-98.4995530000709,29.4319320001617,19,S0090,San Pedro Creek Upstream Tunnel Inlet,370,MPN/100ml,29.431932,-98.499553,San Pedro Creek,370,1656,160,580000,2019/08/11,2019/08/12 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,19,24f4ba7f-1ea5-4913-95b9-8b1ee7f67726,Bexar
-98.4995530000709,29.4319320001617,20,S0090,San Pedro Creek Upstream Tunnel Inlet,550,MPN/100ml,29.431932,-98.499553,San Pedro Creek,550,1656,160,580000,2019/08/12,2019/08/13 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,20,c0db5eab-ead5-45d1-a29b-44c5b23a3f90,Bexar
-98.4995530000709,29.4319320001617,21,S0090,San Pedro Creek Upstream Tunnel Inlet,1400,MPN/100ml,29.431932,-98.499553,San Pedro Creek,1400,1656,160,580000,2019/06/27,2019/06/28 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,21,ffcd5a1e-e527-449e-b108-ac95faa1f386,Bexar
-98.4995530000709,29.4319320001617,22,S0090,San Pedro Creek Upstream Tunnel Inlet,1100,MPN/100ml,29.431932,-98.499553,San Pedro Creek,1100,1656,160,580000,2019/06/28,2019/06/29 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,22,04cb9566-4995-4636-9ab4-e0a57f40ffc9,Bexar
-98.4995530000709,29.4319320001617,23,S0090,San Pedro Creek Upstream Tunnel Inlet,16000,MPN/100ml,29.431932,-98.499553,San Pedro Creek,16000,1656,160,580000,2019/06/29,2019/06/30 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,23,2a38e898-50c7-4113-8593-e690bb214826,Bexar
-98.4995530000709,29.4319320001617,24,S0090,San Pedro Creek Upstream Tunnel Inlet,24000,MPN/100ml,29.431932,-98.499553,San Pedro Creek,24000,1656,160,580000,2019/06/30,2019/07/01 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,24,b701c88c-bc47-4da2-9318-d3dbf6638416,Bexar
-98.4995530000709,29.4319320001617,25,S0090,San Pedro Creek Upstream Tunnel Inlet,14000,MPN/100ml,29.431932,-98.499553,San Pedro Creek,14000,1656,160,580000,2019/07/01,2019/07/02 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,25,25dc7c41-1db7-46ee-96a7-10542661fca9,Bexar
-98.4995530000709,29.4319320001617,26,S0090,San Pedro Creek Upstream Tunnel Inlet,4100,MPN/100ml,29.431932,-98.499553,San Pedro Creek,4100,1656,160,580000,2019/07/02,2019/07/03 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,26,ad4ee119-f1de-4ccb-ae80-f9a753eee276,Bexar
-98.4995530000709,29.4319320001617,27,S0090,San Pedro Creek Upstream Tunnel Inlet,690,MPN/100ml,29.431932,-98.499553,San Pedro Creek,690,1656,160,580000,2019/06/21,2019/06/22 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,27,61d5b8c0-facd-482d-baa7-f19b534f946e,Bexar
-98.4995530000709,29.4319320001617,28,S0090,San Pedro Creek Upstream Tunnel Inlet,1600,MPN/100ml,29.431932,-98.499553,San Pedro Creek,1600,1656,160,580000,2019/06/22,2019/06/23 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,28,8743a0dd-81ec-4ffe-a43c-164d14dd19cf,Bexar
-98.4995530000709,29.4319320001617,29,S0090,San Pedro Creek Upstream Tunnel Inlet,360,MPN/100ml,29.431932,-98.499553,San Pedro Creek,360,1656,160,580000,2019/06/23,2019/06/24 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,29,5a3ceeeb-1bd0-4df3-ad37-e4675c2a661b,Bexar
-98.4995530000709,29.4319320001617,30,S0090,San Pedro Creek Upstream Tunnel Inlet,440,MPN/100ml,29.431932,-98.499553,San Pedro Creek,440,1656,160,580000,2019/06/24,2019/06/25 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,30,50940410-56bb-49a7-9f62-9409839c3254,Bexar
-98.4995530000709,29.4319320001617,31,S0090,San Pedro Creek Upstream Tunnel Inlet,2000,MPN/100ml,29.431932,-98.499553,San Pedro Creek,2000,1656,160,580000,2019/06/25,2019/06/26 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,31,811ffa94-13b0-4306-a73b-3b4fc83d9dd2,Bexar
-98.4995530000709,29.4319320001617,32,S0090,San Pedro Creek Upstream Tunnel Inlet,770,MPN/100ml,29.431932,-98.499553,San Pedro Creek,770,1656,160,580000,2019/06/26,2019/06/27 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,32,f746c841-d0ec-4c44-a44a-24f82aaf9f5b,Bexar
-98.4963859997141,29.427032999973,33,S0091,San Pedro Creek Downstream Travis St,610,MPN/100ml,29.427033,-98.496386,San Pedro Creek,610,1533,130,2400000,2019/08/22,2019/08/23 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,33,46745fba-77dd-442d-906d-ad8bba7646a9,Bexar
-98.4963859997141,29.427032999973,34,S0091,San Pedro Creek Downstream Travis St,490,MPN/100ml,29.427033,-98.496386,San Pedro Creek,490,1533,130,2400000,2019/08/23,2019/08/24 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,34,b139255e-d183-4c11-b549-c908880d6fa3,Bexar
-98.4963859997141,29.427032999973,35,S0091,San Pedro Creek Downstream Travis St,330,MPN/100ml,29.427033,-98.496386,San Pedro Creek,330,1533,130,2400000,2019/08/24,2019/08/25 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,35,42bb3817-3c1e-4d88-9f03-c6ed355bee11,Bexar
-98.4963859997141,29.427032999973,36,S0091,San Pedro Creek Downstream Travis St,390,MPN/100ml,29.427033,-98.496386,San Pedro Creek,390,1533,130,2400000,2019/08/25,2019/08/26 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,36,a99536af-af0c-432f-9eee-79436293684c,Bexar
-98.4963859997141,29.427032999973,37,S0091,San Pedro Creek Downstream Travis St,380,MPN/100ml,29.427033,-98.496386,San Pedro Creek,380,1533,130,2400000,2019/08/26,2019/08/27 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,37,1f434190-0195-4dbd-9e07-99de39458338,Bexar
-98.4963859997141,29.427032999973,38,S0091,San Pedro Creek Downstream Travis St,310,MPN/100ml,29.427033,-98.496386,San Pedro Creek,310,1533,130,2400000,2019/08/27,2019/08/28 00:00:00+00,1,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,38,7a2f00ce-6abd-4ea2-a9c8-af98c322b3c7,Bexar
-98.4963859997141,29.427032999973,39,S0091,San Pedro Creek Downstream Travis St,2400000,MPN/100ml,29.427033,-98.496386,San Pedro Creek,2400000,1533,130,2400000,2019/08/16,2019/08/17 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,39,3410f6b8-85c2-41cb-8a53-45ada099247f,Bexar
-98.4963859997141,29.427032999973,40,S0091,San Pedro Creek Downstream Travis St,82000,MPN/100ml,29.427033,-98.496386,San Pedro Creek,82000,1533,130,2400000,2019/08/17,2019/08/18 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,40,fec3bbbf-f3a3-44c7-86f6-9afe69634e88,Bexar
-98.4963859997141,29.427032999973,41,S0091,San Pedro Creek Downstream Travis St,11000,MPN/100ml,29.427033,-98.496386,San Pedro Creek,11000,1533,130,2400000,2019/08/18,2019/08/19 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,41,89acc798-f530-424b-9200-f88cbde13d38,Bexar
-98.4963859997141,29.427032999973,42,S0091,San Pedro Creek Downstream Travis St,3100,MPN/100ml,29.427033,-98.496386,San Pedro Creek,3100,1533,130,2400000,2019/08/19,2019/08/20 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,42,2477bd55-0732-4703-9b1a-252cd0276a1b,Bexar
-98.4963859997141,29.427032999973,43,S0091,San Pedro Creek Downstream Travis St,1300,MPN/100ml,29.427033,-98.496386,San Pedro Creek,1300,1533,130,2400000,2019/08/20,2019/08/21 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,43,c5e14c81-d751-4b42-b208-026b4ac4e228,Bexar
-98.4963859997141,29.427032999973,44,S0091,San Pedro Creek Downstream Travis St,820,MPN/100ml,29.427033,-98.496386,San Pedro Creek,820,1533,130,2400000,2019/08/21,2019/08/22 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,44,9b25d620-e980-47fb-af48-7dea53b7ff16,Bexar
-98.4963859997141,29.427032999973,45,S0091,San Pedro Creek Downstream Travis St,140,MPN/100ml,29.427033,-98.496386,San Pedro Creek,140,1533,130,2400000,2019/08/09,2019/08/10 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,45,2cfcb10b-9dc0-4104-857e-a563d02b7cd9,Bexar
-98.4963859997141,29.427032999973,46,S0091,San Pedro Creek Downstream Travis St,130,MPN/100ml,29.427033,-98.496386,San Pedro Creek,130,1533,130,2400000,2019/08/10,2019/08/11 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,46,96193c46-f05a-44be-8b65-f9922944da2d,Bexar
-98.4963859997141,29.427032999973,47,S0091,San Pedro Creek Downstream Travis St,200,MPN/100ml,29.427033,-98.496386,San Pedro Creek,200,1533,130,2400000,2019/08/11,2019/08/12 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,47,ee85def9-8295-430f-99e5-4fb60514c342,Bexar
-98.4963859997141,29.427032999973,48,S0091,San Pedro Creek Downstream Travis St,290,MPN/100ml,29.427033,-98.496386,San Pedro Creek,290,1533,130,2400000,2019/08/12,2019/08/13 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,48,56f13b11-a61e-46fd-a861-03d147a601c7,Bexar
-98.4963859997141,29.427032999973,49,S0091,San Pedro Creek Downstream Travis St,130,MPN/100ml,29.427033,-98.496386,San Pedro Creek,130,1533,130,2400000,2019/08/13,2019/08/14 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,49,3964f618-b695-485d-8c5f-51fb210cd61e,Bexar
-98.4963859997141,29.427032999973,50,S0091,San Pedro Creek Downstream Travis St,1000,MPN/100ml,29.427033,-98.496386,San Pedro Creek,1000,1533,130,2400000,2019/08/15,2019/08/16 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,50,e2b31990-fb3c-4fed-a0d1-0eb850065e46,Bexar
-98.4963859997141,29.427032999973,51,S0091,San Pedro Creek Downstream Travis St,8200,MPN/100ml,29.427033,-98.496386,San Pedro Creek,8200,1533,130,2400000,2019/06/29,2019/06/30 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,51,115602cf-8f17-43ec-82fc-a900694e66b3,Bexar
-98.4963859997141,29.427032999973,52,S0091,San Pedro Creek Downstream Travis St,24000,MPN/100ml,29.427033,-98.496386,San Pedro Creek,24000,1533,130,2400000,2019/06/30,2019/07/01 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,52,afea067d-9229-4a86-aadd-3ea8ba3da504,Bexar
-98.4963859997141,29.427032999973,53,S0091,San Pedro Creek Downstream Travis St,24000,MPN/100ml,29.427033,-98.496386,San Pedro Creek,24000,1533,130,2400000,2019/07/01,2019/07/02 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,53,d1d594b8-b97f-438f-8a9b-60a330d29f63,Bexar
-98.4963859997141,29.427032999973,54,S0091,San Pedro Creek Downstream Travis St,9200,MPN/100ml,29.427033,-98.496386,San Pedro Creek,9200,1533,130,2400000,2019/07/02,2019/07/03 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,54,a2ce7c29-1cf7-4184-bac0-99bb98751bef,Bexar
-98.4963859997141,29.427032999973,55,S0091,San Pedro Creek Downstream Travis St,2000,MPN/100ml,29.427033,-98.496386,San Pedro Creek,2000,1533,130,2400000,2019/07/03,2019/07/04 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,55,e03b70a6-2101-44b8-b82c-8aa65d704776,Bexar
-98.4963859997141,29.427032999973,56,S0091,San Pedro Creek Downstream Travis St,190,MPN/100ml,29.427033,-98.496386,San Pedro Creek,190,1533,130,2400000,2019/08/08,2019/08/09 00:00:00+00,0,2019/08/27,2019/08/28 00:00:00+00,2019/08/16,2019/08/17 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,56,10b99331-d052-4bca-9f4c-af8ecab12e5a,Bexar
